relation,display_relation,x_index,x_id,x_type,x_name,x_source,y_index,y_id,y_type,y_name,y_source
drug_drug,synergistic interaction,16303,DB01162,drug,terazosin,DrugBank,14635,DB00727,drug,nitroglycerin,DrugBank
drug_drug,synergistic interaction,15164,DB01392,drug,yohimbine,DrugBank,14635,DB00727,drug,nitroglycerin,DrugBank
drug_drug,synergistic interaction,15289,DB00218,drug,moxifloxacin,DrugBank,20570,DB00658,drug,sevelamer,DrugBank
drug_drug,synergistic interaction,15425,DB00254,drug,doxycycline,DrugBank,20570,DB00658,drug,sevelamer,DrugBank
drug_drug,synergistic interaction,15446,DB00559,drug,bosentan,DrugBank,20570,DB00658,drug,sevelamer,DrugBank
drug_drug,synergistic interaction,14242,DB00814,drug,meloxicam,DrugBank,20570,DB00658,drug,sevelamer,DrugBank
drug_drug,synergistic interaction,15477,DB00973,drug,ezetimibe,DrugBank,20570,DB00658,drug,sevelamer,DrugBank
drug_drug,synergistic interaction,14278,DB01009,drug,ketoprofen,DrugBank,20570,DB00658,drug,sevelamer,DrugBank
drug_drug,synergistic interaction,14285,DB01044,drug,gatifloxacin,DrugBank,20570,DB00658,drug,sevelamer,DrugBank
drug_drug,synergistic interaction,14287,DB01050,drug,ibuprofen,DrugBank,20570,DB00658,drug,sevelamer,DrugBank
drug_drug,synergistic interaction,14595,DB00035,drug,desmopressin,DrugBank,16303,DB01162,drug,terazosin,DrugBank
drug_drug,synergistic interaction,15076,DB00187,drug,esmolol,DrugBank,16303,DB01162,drug,terazosin,DrugBank
drug_drug,synergistic interaction,14937,DB00203,drug,sildenafil,DrugBank,16303,DB01162,drug,terazosin,DrugBank
drug_drug,synergistic interaction,14150,DB00295,drug,morphine,DrugBank,16303,DB01162,drug,terazosin,DrugBank
drug_drug,synergistic interaction,15446,DB00559,drug,bosentan,DrugBank,16303,DB01162,drug,terazosin,DrugBank
drug_drug,synergistic interaction,15306,DB00697,drug,tizanidine,DrugBank,16303,DB01162,drug,terazosin,DrugBank
drug_drug,synergistic interaction,14635,DB00727,drug,nitroglycerin,DrugBank,16303,DB01162,drug,terazosin,DrugBank
drug_drug,synergistic interaction,20339,DB00742,drug,mannitol,DrugBank,16303,DB01162,drug,terazosin,DrugBank
drug_drug,synergistic interaction,14241,DB00813,drug,fentanyl,DrugBank,16303,DB01162,drug,terazosin,DrugBank
drug_drug,synergistic interaction,14242,DB00814,drug,meloxicam,DrugBank,16303,DB01162,drug,terazosin,DrugBank
drug_drug,synergistic interaction,14971,DB00820,drug,tadalafil,DrugBank,16303,DB01162,drug,terazosin,DrugBank
drug_drug,synergistic interaction,14278,DB01009,drug,ketoprofen,DrugBank,16303,DB01162,drug,terazosin,DrugBank
drug_drug,synergistic interaction,14287,DB01050,drug,ibuprofen,DrugBank,16303,DB01162,drug,terazosin,DrugBank
drug_drug,synergistic interaction,14312,DB01159,drug,halothane,DrugBank,16303,DB01162,drug,terazosin,DrugBank
drug_drug,synergistic interaction,15164,DB01392,drug,yohimbine,DrugBank,16303,DB01162,drug,terazosin,DrugBank
drug_drug,synergistic interaction,14150,DB00295,drug,morphine,DrugBank,16063,DB00747,drug,scopolamine,DrugBank
drug_drug,synergistic interaction,15113,DB00674,drug,galantamine,DrugBank,16063,DB00747,drug,scopolamine,DrugBank
drug_drug,synergistic interaction,15306,DB00697,drug,tizanidine,DrugBank,16063,DB00747,drug,scopolamine,DrugBank
drug_drug,synergistic interaction,14241,DB00813,drug,fentanyl,DrugBank,16063,DB00747,drug,scopolamine,DrugBank
drug_drug,synergistic interaction,14830,DB00915,drug,amantadine,DrugBank,16063,DB00747,drug,scopolamine,DrugBank
drug_drug,synergistic interaction,15818,DB01043,drug,memantine,DrugBank,16063,DB00747,drug,scopolamine,DrugBank
drug_drug,synergistic interaction,14295,DB01069,drug,promethazine,DrugBank,16063,DB00747,drug,scopolamine,DrugBank
drug_drug,synergistic interaction,14312,DB01159,drug,halothane,DrugBank,16063,DB00747,drug,scopolamine,DrugBank
drug_drug,synergistic interaction,14991,DB01166,drug,cilostazol,DrugBank,16063,DB00747,drug,scopolamine,DrugBank
drug_drug,synergistic interaction,14859,DB01337,drug,pancuronium,DrugBank,16063,DB00747,drug,scopolamine,DrugBank
drug_drug,synergistic interaction,15164,DB01392,drug,yohimbine,DrugBank,16063,DB00747,drug,scopolamine,DrugBank
drug_drug,synergistic interaction,15076,DB00187,drug,esmolol,DrugBank,14859,DB01337,drug,pancuronium,DrugBank
drug_drug,synergistic interaction,15425,DB00254,drug,doxycycline,DrugBank,14859,DB01337,drug,pancuronium,DrugBank
drug_drug,synergistic interaction,14150,DB00295,drug,morphine,DrugBank,14859,DB01337,drug,pancuronium,DrugBank
drug_drug,synergistic interaction,16588,DB00331,drug,metformin,DrugBank,14859,DB01337,drug,pancuronium,DrugBank
drug_drug,synergistic interaction,14024,DB00635,drug,prednisone,DrugBank,14859,DB01337,drug,pancuronium,DrugBank
drug_drug,synergistic interaction,15113,DB00674,drug,galantamine,DrugBank,14859,DB01337,drug,pancuronium,DrugBank
drug_drug,synergistic interaction,14027,DB00687,drug,fludrocortisone,DrugBank,14859,DB01337,drug,pancuronium,DrugBank
drug_drug,synergistic interaction,15306,DB00697,drug,tizanidine,DrugBank,14859,DB01337,drug,pancuronium,DrugBank
drug_drug,synergistic interaction,16063,DB00747,drug,scopolamine,DrugBank,14859,DB01337,drug,pancuronium,DrugBank
drug_drug,synergistic interaction,14241,DB00813,drug,fentanyl,DrugBank,14859,DB01337,drug,pancuronium,DrugBank
drug_drug,synergistic interaction,14830,DB00915,drug,amantadine,DrugBank,14859,DB01337,drug,pancuronium,DrugBank
drug_drug,synergistic interaction,14281,DB01026,drug,ketoconazole,DrugBank,14859,DB01337,drug,pancuronium,DrugBank
drug_drug,synergistic interaction,15818,DB01043,drug,memantine,DrugBank,14859,DB01337,drug,pancuronium,DrugBank
drug_drug,synergistic interaction,14295,DB01069,drug,promethazine,DrugBank,14859,DB01337,drug,pancuronium,DrugBank
drug_drug,synergistic interaction,14312,DB01159,drug,halothane,DrugBank,14859,DB01337,drug,pancuronium,DrugBank
drug_drug,synergistic interaction,14991,DB01166,drug,cilostazol,DrugBank,14859,DB01337,drug,pancuronium,DrugBank
drug_drug,synergistic interaction,15164,DB01392,drug,yohimbine,DrugBank,14859,DB01337,drug,pancuronium,DrugBank
drug_drug,synergistic interaction,20401,DB01421,drug,paromomycin,DrugBank,14859,DB01337,drug,pancuronium,DrugBank
drug_drug,synergistic interaction,14937,DB00203,drug,sildenafil,DrugBank,15477,DB00973,drug,ezetimibe,DrugBank
drug_drug,synergistic interaction,14181,DB00495,drug,zidovudine,DrugBank,15477,DB00973,drug,ezetimibe,DrugBank
drug_drug,synergistic interaction,15446,DB00559,drug,bosentan,DrugBank,15477,DB00973,drug,ezetimibe,DrugBank
drug_drug,synergistic interaction,15450,DB00602,drug,ivermectin,DrugBank,15477,DB00973,drug,ezetimibe,DrugBank
drug_drug,synergistic interaction,20570,DB00658,drug,sevelamer,DrugBank,15477,DB00973,drug,ezetimibe,DrugBank
drug_drug,synergistic interaction,14281,DB01026,drug,ketoconazole,DrugBank,15477,DB00973,drug,ezetimibe,DrugBank
drug_drug,synergistic interaction,14995,DB01211,drug,clarithromycin,DrugBank,15477,DB00973,drug,ezetimibe,DrugBank
drug_drug,synergistic interaction,15425,DB00254,drug,doxycycline,DrugBank,14174,DB00459,drug,acitretin,DrugBank
