relation,display_relation,x_type,x_name,y_type,y_name
contraindication,contraindication,disease,myasthenia gravis,drug,amikacin
contraindication,contraindication,disease,adult-onset myasthenia gravis,drug,amikacin
contraindication,contraindication,disease,neuromuscular junction disease,drug,amikacin
contraindication,contraindication,disease,myasthenia gravis,drug,moxifloxacin
contraindication,contraindication,disease,adult-onset myasthenia gravis,drug,moxifloxacin
contraindication,contraindication,disease,neuromuscular junction disease,drug,moxifloxacin
contraindication,contraindication,disease,myasthenia gravis,drug,bacitracin
contraindication,contraindication,disease,adult-onset myasthenia gravis,drug,bacitracin
contraindication,contraindication,disease,neuromuscular junction disease,drug,bacitracin
contraindication,contraindication,disease,malignant hyperthermia of anesthesia,drug,halothane
contraindication,contraindication,disease,exercise-induced malignant hyperthermia,drug,halothane
contraindication,contraindication,disease,lung disease,drug,scopolamine
contraindication,contraindication,disease,obsolete rare pulmonary disease,drug,scopolamine
contraindication,contraindication,disease,anorexia nervosa,drug,isotretinoin
contraindication,contraindication,disease,cholestasis,drug,clarithromycin
contraindication,contraindication,disease,benign recurrent intrahepatic cholestasis,drug,clarithromycin
contraindication,contraindication,disease,familial intrahepatic cholestasis,drug,clarithromycin
contraindication,contraindication,disease,drug-induced liver injury,drug,metformin
contraindication,contraindication,disease,drug-induced liver injury,drug,acitretin
contraindication,contraindication,disease,drug-induced liver injury,drug,moxifloxacin
contraindication,contraindication,disease,drug-induced liver injury,drug,bosentan
contraindication,contraindication,disease,butyrylcholinesterase deficiency,drug,fentanyl
contraindication,contraindication,disease,cardiovascular disease,drug,meloxicam
contraindication,contraindication,disease,heart disease,drug,meloxicam
contraindication,contraindication,disease,cardiovascular disease,drug,isotretinoin
contraindication,contraindication,disease,heart disease,drug,isotretinoin
contraindication,contraindication,disease,cardiovascular disease,drug,fentanyl
contraindication,contraindication,disease,heart disease,drug,fentanyl
contraindication,contraindication,disease,cardiovascular disease,drug,ketoprofen
contraindication,contraindication,disease,heart disease,drug,ketoprofen
contraindication,contraindication,disease,adrenal gland pheochromocytoma,drug,fentanyl
contraindication,contraindication,disease,phaeochromocytoma,drug,fentanyl
contraindication,contraindication,disease,duodenum cancer,drug,fentanyl
contraindication,contraindication,disease,small intestine cancer,drug,fentanyl
contraindication,contraindication,disease,heart cancer,drug,fentanyl
contraindication,contraindication,disease,adrenal gland cancer,drug,fentanyl
contraindication,contraindication,disease,sympathetic paraganglioma,drug,fentanyl
contraindication,contraindication,disease,chronic diarrheal disease,drug,morphine
contraindication,contraindication,disease,urinary bladder cancer,drug,metformin
contraindication,contraindication,disease,urinary bladder carcinoma,drug,metformin
contraindication,contraindication,disease,urinary bladder neoplasm,drug,metformin
contraindication,contraindication,disease,urinary bladder small cell neuroendocrine carcinoma,drug,metformin
contraindication,contraindication,disease,non-papillary transitional cell carcinoma of the bladder,drug,metformin
contraindication,contraindication,disease,plasma cell myeloma,drug,tadalafil
contraindication,contraindication,disease,plasma cell myeloma,drug,sildenafil
contraindication,contraindication,disease,ulcerative colitis (disease),drug,morphine
contraindication,contraindication,disease,inflammatory bowel disease,drug,morphine
contraindication,contraindication,disease,ulcerative colitis (disease),drug,scopolamine
contraindication,contraindication,disease,inflammatory bowel disease,drug,scopolamine
contraindication,contraindication,disease,ulcerative colitis (disease),drug,ibuprofen
contraindication,contraindication,disease,achalasia (disease),drug,morphine
contraindication,contraindication,disease,megaesophagus,drug,morphine
contraindication,contraindication,disease,idiopathic achalasia,drug,morphine
contraindication,contraindication,disease,achalasia (disease),drug,scopolamine
contraindication,contraindication,disease,megaesophagus,drug,scopolamine
contraindication,contraindication,disease,idiopathic achalasia,drug,scopolamine
contraindication,contraindication,disease,glaucoma,drug,scopolamine
contraindication,contraindication,disease,pyloric stenosis (disease),drug,morphine
contraindication,contraindication,disease,pyloric stenosis (disease),drug,scopolamine
contraindication,contraindication,disease,hyperthyroidism,drug,morphine
contraindication,contraindication,disease,graves disease,drug,morphine
contraindication,contraindication,disease,thyrotoxicosis,drug,morphine
contraindication,contraindication,disease,hyperthyroidism,drug,scopolamine
contraindication,contraindication,disease,graves disease,drug,scopolamine
contraindication,contraindication,disease,thyrotoxicosis,drug,scopolamine
contraindication,contraindication,disease,hyperthyroidism,drug,ibuprofen
contraindication,contraindication,disease,graves disease,drug,ibuprofen
contraindication,contraindication,disease,thyrotoxicosis,drug,ibuprofen
contraindication,contraindication,disease,hiatus hernia (disease),drug,morphine
contraindication,contraindication,disease,congenital diaphragmatic hernia,drug,morphine
contraindication,contraindication,disease,hiatus hernia (disease),drug,scopolamine
contraindication,contraindication,disease,congenital diaphragmatic hernia,drug,scopolamine
contraindication,contraindication,disease,paralytic ileus (disease),drug,morphine
contraindication,contraindication,disease,intestinal obstruction,drug,morphine
contraindication,contraindication,disease,familial visceral myopathy,drug,morphine
contraindication,contraindication,disease,paralytic ileus (disease),drug,scopolamine
contraindication,contraindication,disease,intestinal obstruction,drug,scopolamine
contraindication,contraindication,disease,familial visceral myopathy,drug,scopolamine
contraindication,contraindication,disease,paralytic ileus (disease),drug,fentanyl
contraindication,contraindication,disease,intestinal obstruction,drug,fentanyl
contraindication,contraindication,disease,familial visceral myopathy,drug,fentanyl
contraindication,contraindication,disease,bladder neck obstruction,drug,morphine
contraindication,contraindication,disease,bladder neck obstruction,drug,scopolamine
contraindication,contraindication,disease,bladder neck obstruction,drug,galantamine
contraindication,contraindication,disease,bladder neck obstruction,drug,ibuprofen
contraindication,contraindication,disease,autonomic nervous system disease,drug,scopolamine
contraindication,contraindication,disease,horner syndrome,drug,scopolamine
contraindication,contraindication,disease,substance-related disorder,drug,amantadine
contraindication,contraindication,disease,substance abuse/dependence,drug,amantadine
contraindication,contraindication,disease,substance-related disorder,drug,mannitol
contraindication,contraindication,disease,substance-related disorder,drug,morphine
contraindication,contraindication,disease,substance-related disorder,drug,scopolamine
contraindication,contraindication,disease,substance-related disorder,drug,fentanyl
contraindication,contraindication,disease,substance-related disorder,drug,ibuprofen
contraindication,contraindication,disease,toxic megacolon,drug,morphine
contraindication,contraindication,disease,toxic megacolon,drug,scopolamine
contraindication,contraindication,disease,gastroesophageal reflux disease,drug,scopolamine
contraindication,contraindication,disease,esophagitis (disease),drug,scopolamine
contraindication,contraindication,disease,peptic esophagitis,drug,scopolamine
contraindication,contraindication,disease,asthma,drug,esmolol
contraindication,contraindication,disease,asthma,drug,morphine
contraindication,contraindication,disease,folic acid deficiency anemia,drug,trimethoprim
contraindication,contraindication,disease,skin atrophy,drug,ketoconazole
contraindication,contraindication,disease,skin atrophy,drug,bacitracin
contraindication,contraindication,disease,telangiectasis,drug,ketoconazole
contraindication,contraindication,disease,capillary disease,drug,ketoconazole
contraindication,contraindication,disease,hereditary hemorrhagic telangiectasia,drug,ketoconazole
contraindication,contraindication,disease,telangiectasis,drug,bacitracin
contraindication,contraindication,disease,capillary disease,drug,bacitracin
contraindication,contraindication,disease,hereditary hemorrhagic telangiectasia,drug,bacitracin
contraindication,contraindication,disease,peripheral vascular disease,drug,ketoconazole
contraindication,contraindication,disease,intermittent vascular claudication,drug,ketoconazole
contraindication,contraindication,disease,peripheral arterial disease,drug,ketoconazole
contraindication,contraindication,disease,peripheral vascular disease,drug,bacitracin
contraindication,contraindication,disease,intermittent vascular claudication,drug,bacitracin
contraindication,contraindication,disease,peripheral arterial disease,drug,bacitracin
contraindication,contraindication,disease,peripheral vascular disease,drug,resorcinol
contraindication,contraindication,disease,intermittent vascular claudication,drug,resorcinol
contraindication,contraindication,disease,peripheral arterial disease,drug,resorcinol
contraindication,contraindication,disease,eye infectious disease,drug,bacitracin
contraindication,contraindication,disease,conjunctivitis (disease),drug,bacitracin
contraindication,contraindication,disease,hemolytic anemia,drug,metformin
contraindication,contraindication,disease,hemolytic anemia,drug,ribavirin
contraindication,contraindication,disease,glycogen storage disease,drug,metformin
contraindication,contraindication,disease,favism,drug,metformin
contraindication,contraindication,disease,g6pd deficiency,drug,metformin
contraindication,contraindication,disease,hypoglycemia,drug,metformin
contraindication,contraindication,disease,injury,drug,metformin
contraindication,contraindication,disease,pyruvate dehydrogenase e3 deficiency,drug,resorcinol
contraindication,contraindication,disease,methemoglobinemia due to deficiency of methemoglobin reductase,drug,resorcinol
contraindication,contraindication,disease,active peptic ulcer disease,drug,meloxicam
contraindication,contraindication,disease,active peptic ulcer disease,drug,ketoprofen
contraindication,contraindication,disease,active peptic ulcer disease,drug,ibuprofen
contraindication,contraindication,disease,constipation disorder,drug,ibuprofen
contraindication,contraindication,disease,ventricular tachycardia,drug,clarithromycin
contraindication,contraindication,disease,catecholaminergic polymorphic ventricular tachycardia,drug,clarithromycin
contraindication,contraindication,disease,incessant infant ventricular tachycardia,drug,clarithromycin
contraindication,contraindication,disease,ventricular tachycardia,drug,scopolamine
contraindication,contraindication,disease,catecholaminergic polymorphic ventricular tachycardia,drug,scopolamine
contraindication,contraindication,disease,incessant infant ventricular tachycardia,drug,scopolamine
contraindication,contraindication,disease,priapism,drug,terazosin
contraindication,contraindication,disease,priapism,drug,morphine
contraindication,contraindication,disease,priapism,drug,tadalafil
contraindication,contraindication,disease,priapism,drug,sildenafil
contraindication,contraindication,disease,pharyngitis,drug,desmopressin
contraindication,contraindication,disease,acidosis disorder,drug,scopolamine
contraindication,contraindication,disease,acquired lactic acidosis,drug,scopolamine
contraindication,contraindication,disease,atrioventricular block,drug,scopolamine
contraindication,contraindication,disease,common cold,drug,desmopressin
contraindication,contraindication,disease,pulmonary edema,drug,metformin
contraindication,contraindication,disease,pulmonary edema,drug,bosentan
contraindication,contraindication,disease,macular retinal edema,drug,metformin
contraindication,contraindication,disease,cystoid macular edema,drug,metformin
contraindication,contraindication,disease,autonomic dysreflexia,drug,morphine
contraindication,contraindication,disease,autonomic dysreflexia,drug,scopolamine
contraindication,contraindication,disease,bone fracture,drug,clarithromycin
contraindication,contraindication,disease,bone fracture,drug,metformin
contraindication,contraindication,disease,myocardial ischemia,drug,metformin
contraindication,contraindication,disease,myocardial ischemia,drug,isotretinoin
contraindication,contraindication,disease,coronary artery disease,drug,isotretinoin
contraindication,contraindication,disease,myocardial ischemia,drug,ribavirin
contraindication,contraindication,disease,myocardial ischemia,drug,ibuprofen
contraindication,contraindication,disease,myocardial ischemia,drug,moxifloxacin
contraindication,contraindication,disease,coronary artery disease,drug,moxifloxacin
contraindication,contraindication,disease,drug dependence,drug,ibuprofen
contraindication,contraindication,disease,neuroleptic malignant syndrome,drug,fentanyl
contraindication,contraindication,disease,cerebrovascular disorder,drug,morphine
contraindication,contraindication,disease,anxiety disorder,drug,ibuprofen
contraindication,contraindication,disease,atrioventricular block,drug,fentanyl
contraindication,contraindication,disease,pancytopenia,drug,ribavirin
contraindication,contraindication,disease,cyclic hematopoiesis,drug,isotretinoin
contraindication,contraindication,disease,severe congenital neutropenia,drug,isotretinoin
contraindication,contraindication,disease,x-linked severe congenital neutropenia,drug,isotretinoin
contraindication,contraindication,disease,adult idiopathic neutropenia,drug,isotretinoin
contraindication,contraindication,disease,kostmann syndrome,drug,isotretinoin
contraindication,contraindication,disease,autosomal recessive severe congenital neutropenia due to g6pc3 deficiency,drug,isotretinoin
contraindication,contraindication,disease,congenital neutropenia-myelofibrosis-nephromegaly syndrome,drug,isotretinoin
contraindication,contraindication,disease,autosomal recessive severe congenital neutropenia due to jagn1 deficiency,drug,isotretinoin
contraindication,contraindication,disease,autosomal recessive severe congenital neutropenia due to csf3r deficiency,drug,isotretinoin
contraindication,contraindication,disease,constitutional neutropenia,drug,isotretinoin
contraindication,contraindication,disease,autosomal recessive severe congenital neutropenia due to cxcr2 deficiency,drug,isotretinoin
contraindication,contraindication,disease,pseudotumor cerebri,drug,morphine
contraindication,contraindication,disease,intracranial hypertension,drug,morphine
contraindication,contraindication,disease,pseudotumor cerebri,drug,acitretin
contraindication,contraindication,disease,intracranial hypertension,drug,acitretin
contraindication,contraindication,disease,pseudotumor cerebri,drug,isotretinoin
contraindication,contraindication,disease,intracranial hypertension,drug,isotretinoin
contraindication,contraindication,disease,pseudotumor cerebri,drug,fentanyl
contraindication,contraindication,disease,intracranial hypertension,drug,fentanyl
contraindication,contraindication,disease,pseudotumor cerebri,drug,ibuprofen
contraindication,contraindication,disease,intracranial hypertension,drug,ibuprofen
contraindication,contraindication,disease,pseudotumor cerebri,drug,halothane
contraindication,contraindication,disease,intracranial hypertension,drug,halothane
contraindication,contraindication,disease,urethral stricture (disease),drug,morphine
contraindication,contraindication,disease,urethral stricture (disease),drug,fentanyl
contraindication,contraindication,disease,urethral stricture (disease),drug,ibuprofen
contraindication,contraindication,disease,agoraphobia,drug,ibuprofen
contraindication,contraindication,disease,drug psychosis,drug,morphine
contraindication,contraindication,disease,drug psychosis,drug,ibuprofen
contraindication,contraindication,disease,obsessive-compulsive disorder,drug,ibuprofen
contraindication,contraindication,disease,cor pulmonale,drug,morphine
contraindication,contraindication,disease,cor pulmonale,drug,fentanyl
contraindication,contraindication,disease,cor pulmonale,drug,ibuprofen
contraindication,contraindication,disease,pulmonary emphysema,drug,esmolol
contraindication,contraindication,disease,pulmonary emphysema,drug,ibuprofen
contraindication,contraindication,disease,necrotizing enterocolitis,drug,ibuprofen
contraindication,contraindication,disease,alcohol withdrawal delirium,drug,morphine
contraindication,contraindication,disease,alcohol withdrawal delirium,drug,ibuprofen
contraindication,contraindication,disease,brain cancer,drug,ibuprofen
contraindication,contraindication,disease,brain neoplasm,drug,ibuprofen
contraindication,contraindication,disease,headache disorder,drug,fentanyl
contraindication,contraindication,disease,morbid obesity,drug,ibuprofen
contraindication,contraindication,disease,urinary tract obstruction,drug,morphine
contraindication,contraindication,disease,urinary tract obstruction,drug,scopolamine
contraindication,contraindication,disease,cystic fibrosis,drug,desmopressin
contraindication,contraindication,disease,brain injury,drug,morphine
contraindication,contraindication,disease,brain disease,drug,morphine
contraindication,contraindication,disease,brain injury,drug,scopolamine
contraindication,contraindication,disease,brain disease,drug,scopolamine
contraindication,contraindication,disease,peptic esophagitis,drug,morphine
contraindication,contraindication,disease,esophagitis (disease),drug,morphine
contraindication,contraindication,disease,gastroesophageal reflux disease,drug,morphine
contraindication,contraindication,disease,down syndrome,drug,morphine
contraindication,contraindication,disease,down syndrome,drug,scopolamine
contraindication,contraindication,disease,respiratory tract infectious disease,drug,desmopressin
contraindication,contraindication,disease,bronchial disease,drug,esmolol
contraindication,contraindication,disease,biliary tract disease,drug,morphine
contraindication,contraindication,disease,obstructive jaundice,drug,morphine
contraindication,contraindication,disease,biliary tract disease,drug,fentanyl
contraindication,contraindication,disease,obstructive jaundice,drug,fentanyl
contraindication,contraindication,disease,chronic kidney disease,drug,metformin
contraindication,contraindication,disease,chronic renal failure syndrome,drug,metformin
contraindication,contraindication,disease,end stage renal failure,drug,metformin
contraindication,contraindication,disease,vision disorder,drug,acitretin
contraindication,contraindication,disease,blindness (disorder),drug,acitretin
contraindication,contraindication,disease,dry eye syndrome,drug,isotretinoin
contraindication,contraindication,disease,sjogren syndrome,drug,isotretinoin
contraindication,contraindication,disease,intracranial hemorrhage,drug,mannitol
contraindication,contraindication,disease,intracerebral hemorrhage,drug,nitroglycerin
contraindication,contraindication,disease,atrioventricular dissociation (disease),drug,esmolol
contraindication,contraindication,disease,atrioventricular block (disease),drug,esmolol
contraindication,contraindication,disease,obsolete heart block,drug,esmolol
contraindication,contraindication,disease,atrioventricular dissociation (disease),drug,bacitracin
contraindication,contraindication,disease,atrioventricular block (disease),drug,bacitracin
contraindication,contraindication,disease,obsolete heart block,drug,bacitracin
contraindication,contraindication,disease,peyronie disease,drug,tadalafil
contraindication,contraindication,disease,penile fibromatosis,drug,tadalafil
contraindication,contraindication,disease,balanitis xerotica obliterans,drug,tadalafil
contraindication,contraindication,disease,peyronie disease,drug,sildenafil
contraindication,contraindication,disease,penile fibromatosis,drug,sildenafil
contraindication,contraindication,disease,balanitis xerotica obliterans,drug,sildenafil
contraindication,contraindication,disease,loiasis,drug,ivermectin
contraindication,contraindication,disease,filariasis,drug,ivermectin
contraindication,contraindication,disease,dyskinesia of esophagus,drug,doxycycline
contraindication,contraindication,disease,dyskinesia of esophagus,drug,sildenafil
contraindication,contraindication,disease,obsolete vitamin d deficiency,drug,sevelamer
contraindication,contraindication,disease,osteomalacia (disease),drug,sevelamer
contraindication,contraindication,disease,rickets (disease),drug,sevelamer
contraindication,contraindication,disease,periodontitis,drug,ribavirin
contraindication,contraindication,disease,infectious mononucleosis,drug,clarithromycin
contraindication,contraindication,disease,chronic epstein-barr virus infection syndrome,drug,clarithromycin
contraindication,contraindication,disease,duodenal ulcer (disease),drug,galantamine
contraindication,contraindication,disease,hypophosphatemia (disease),drug,sevelamer
contraindication,contraindication,disease,hypoalphalipoproteinemia,drug,acitretin
contraindication,contraindication,disease,gastroparesis (disease),drug,sevelamer
contraindication,contraindication,disease,parkinsonian disorder,drug,amikacin
contraindication,contraindication,disease,parkinson disease,drug,amikacin
contraindication,contraindication,disease,lymphopenia (disease),drug,metformin
contraindication,contraindication,disease,achlorhydria,drug,ketoconazole
contraindication,contraindication,disease,hearing loss disorder,drug,paromomycin
contraindication,contraindication,disease,x-linked mixed deafness with perilymphatic gusher,drug,paromomycin
contraindication,contraindication,disease,hearing loss disorder,drug,isotretinoin
contraindication,contraindication,disease,x-linked mixed deafness with perilymphatic gusher,drug,isotretinoin
contraindication,contraindication,disease,hearing loss disorder,drug,tadalafil
contraindication,contraindication,disease,x-linked mixed deafness with perilymphatic gusher,drug,tadalafil
contraindication,contraindication,disease,hearing loss disorder,drug,sildenafil
contraindication,contraindication,disease,x-linked mixed deafness with perilymphatic gusher,drug,sildenafil
contraindication,contraindication,disease,alcohol withdrawal,drug,morphine
contraindication,contraindication,disease,wernicke-korsakoff syndrome,drug,morphine
contraindication,contraindication,disease,osteomalacia (disease),drug,isotretinoin
contraindication,contraindication,disease,rickets (disease),drug,isotretinoin
contraindication,contraindication,disease,vitamin b12 deficiency,drug,metformin
contraindication,contraindication,disease,chronic atrophic gastritis,drug,ibuprofen
contraindication,contraindication,disease,leber hereditary optic neuropathy,drug,ibuprofen
contraindication,contraindication,disease,anaphylaxis,drug,esmolol
contraindication,contraindication,disease,atopic eczema,drug,amantadine
contraindication,contraindication,disease,dermatitis,drug,amantadine
contraindication,contraindication,disease,fungal infection of eye,drug,bacitracin
contraindication,contraindication,disease,viral eye infection,drug,bacitracin
contraindication,contraindication,disease,ocular tuberculosis,drug,bacitracin
contraindication,contraindication,disease,intraoperative floppy iris syndrome,drug,terazosin
contraindication,contraindication,disease,leukemia (disease),drug,tadalafil
contraindication,contraindication,disease,leukemia (disease),drug,sildenafil
contraindication,contraindication,disease,hypertrophic cardiomyopathy,drug,tadalafil
contraindication,contraindication,disease,familial hypertrophic cardiomyopathy,drug,tadalafil
contraindication,contraindication,disease,hypertrophic cardiomyopathy,drug,sildenafil
contraindication,contraindication,disease,familial hypertrophic cardiomyopathy,drug,sildenafil
contraindication,contraindication,disease,atrioventricular block (disease),drug,galantamine
contraindication,contraindication,disease,corneal pigmentation,drug,bacitracin
contraindication,contraindication,disease,fatty liver disease,drug,zidovudine
contraindication,contraindication,disease,non-alcoholic steatohepatitis,drug,zidovudine
contraindication,contraindication,disease,pancreatitis,drug,ribavirin
contraindication,contraindication,disease,lactic acidosis,drug,metformin
contraindication,contraindication,disease,lactic acidosis,drug,zidovudine
contraindication,contraindication,disease,pulmonary edema,drug,mannitol
contraindication,contraindication,disease,hepatitis,drug,isotretinoin
contraindication,contraindication,disease,sjogren-larsson syndrome,drug,miltefosine
contraindication,contraindication,disease,congenital ichthyosiform erythroderma,drug,miltefosine
contraindication,contraindication,disease,constrictive pericarditis (disease),drug,nitroglycerin
contraindication,contraindication,disease,restrictive cardiomyopathy,drug,nitroglycerin
contraindication,contraindication,disease,night blindness,drug,acitretin
contraindication,contraindication,disease,congenital stationary night blindness,drug,acitretin
contraindication,contraindication,disease,oguchi disease,drug,acitretin
contraindication,contraindication,disease,hyperostosis,drug,acitretin
contraindication,contraindication,disease,cardiac tamponade,drug,nitroglycerin
contraindication,contraindication,disease,recurrent corneal erosion,drug,isotretinoin
contraindication,contraindication,disease,dermatomyositis,drug,zidovudine
contraindication,contraindication,disease,myositis,drug,zidovudine
contraindication,contraindication,disease,autoimmune hepatitis,drug,ribavirin
contraindication,contraindication,disease,inherited aplastic anemia,drug,ribavirin
contraindication,contraindication,disease,ataxia-pancytopenia syndrome,drug,ribavirin
contraindication,contraindication,disease,wt limb-blood syndrome,drug,ribavirin
contraindication,contraindication,disease,shwachman-diamond syndrome,drug,ribavirin
contraindication,contraindication,disease,congenital amegakaryocytic thrombocytopenia,drug,ribavirin
contraindication,contraindication,disease,idiopathic aplastic anemia,drug,ribavirin
contraindication,contraindication,disease,autosomal dominant aplasia and myelodysplasia,drug,ribavirin
contraindication,contraindication,disease,pancytopenia-developmental delay syndrome,drug,ribavirin
contraindication,contraindication,disease,diamond-blackfan anemia,drug,ribavirin
contraindication,contraindication,disease,aplastic anemia,drug,ribavirin
contraindication,contraindication,disease,hoyeraal-hreidarsson syndrome,drug,ribavirin
contraindication,contraindication,disease,hereditary isolated aplastic anemia,drug,ribavirin
contraindication,contraindication,disease,autoimmune hemolytic anemia-autoimmune thrombocytopenia-primary immunodeficiency syndrome,drug,ribavirin
contraindication,contraindication,disease,fanconi anemia,drug,ribavirin
contraindication,contraindication,disease,thalassemia,drug,ribavirin
contraindication,contraindication,disease,anterior ischemic optic neuropathy,drug,tadalafil
contraindication,contraindication,disease,anterior ischemic optic neuropathy,drug,sildenafil
contraindication,contraindication,disease,pulmonary venoocclusive disease,drug,bosentan
contraindication,contraindication,disease,pulmonary venoocclusive disease,drug,sildenafil
contraindication,contraindication,disease,von willebrand disease,drug,desmopressin
contraindication,contraindication,disease,dipsogenic diabetes insipidus,drug,desmopressin
contraindication,contraindication,disease,polydipsia,drug,desmopressin
contraindication,contraindication,disease,water intoxication,drug,desmopressin
